9,5.25,1.2,9,0,1.2,9,1,1.2
9,5.25,1.2,9,19,1.2,9,1,1.2
9,5.25,1.2,0,3.125,1.2,9,1,1.2
9,5.25,1.2,9,3.125,0,9,1,1.2
9,5.25,1.2,10,3.125,1.2,9,1,1.2
9,5.25,1.2,9,3.125,3,9,1,1.2
