-2.6287,4.2533,0,-4.2533,0,2.6287,0,2.6287,4.2533
-2.6287,4.2533,0,0,2.6287,4.2533,2.6287,4.2533,0
-2.6287,4.2533,0,2.6287,4.2533,0,0,2.6287,-4.2533
-2.6287,4.2533,0,0,2.6287,-4.2533,-4.2533,0,-2.6287
-2.6287,4.2533,0,-4.2533,0,-2.6287,-4.2533,0,2.6287
2.6287,4.2533,0,0,2.6287,4.2533,4.2533,0,2.6287
0,2.6287,4.2533,-4.2533,0,2.6287,0,-2.6287,4.2533
-4.2533,0,2.6287,-4.2533,0,-2.6287,-2.6287,-4.2533,0
-4.2533,0,-2.6287,0,2.6287,-4.2533,0,-2.6287,-4.2533
0,2.6287,-4.2533,2.6287,4.2533,0,4.2533,0,-2.6287
2.6287,-4.2533,0,4.2533,0,2.6287,0,-2.6287,4.2533
2.6287,-4.2533,0,0,-2.6287,4.2533,-2.6287,-4.2533,0
2.6287,-4.2533,0,-2.6287,-4.2533,0,0,-2.6287,-4.2533
2.6287,-4.2533,0,0,-2.6287,-4.2533,4.2533,0,-2.6287
2.6287,-4.2533,0,4.2533,0,-2.6287,4.2533,0,2.6287
0,-2.6287,4.2533,4.2533,0,2.6287,0,2.6287,4.2533
-2.6287,-4.2533,0,0,-2.6287,4.2533,-4.2533,0,2.6287
0,-2.6287,-4.2533,-2.6287,-4.2533,0,-4.2533,0,-2.6287
4.2533,0,-2.6287,0,-2.6287,-4.2533,0,2.6287,-4.2533
4.2533,0,2.6287,4.2533,0,-2.6287,2.6287,4.2533,0
