75.493,-33.54,0,69.661,-15.395,0,69.661,-15.395,10
75.493,-33.54,0,69.661,-15.395,10,75.493,-33.54,10
36.736,-34.32,0,43.949,-60.903,0,43.949,-60.903,10
36.736,-34.32,0,43.949,-60.903,10,36.736,-34.32,10
36.736,-34.32,0,36.736,-34.32,10,38.313,-33.752,10
38.313,-33.752,0,36.736,-34.32,0,38.313,-33.752,10
35.722,-24.09,0,38.313,-33.752,0,38.313,-33.752,10
35.722,-24.09,0,38.313,-33.752,10,35.722,-24.09,10
35.722,-24.09,0,35.722,-24.09,10,37.998,-20.616,10
37.998,-20.616,0,35.722,-24.09,0,37.998,-20.616,10
42.44,-19.525,0,37.998,-20.616,0,37.998,-20.616,10
42.44,-19.525,0,37.998,-20.616,10,42.44,-19.525,10
42.039,-18.201,0,42.44,-19.525,0,42.44,-19.525,10
42.039,-18.201,0,42.44,-19.525,10,42.039,-18.201,10
64.231,-11.911,0,42.039,-18.201,0,42.039,-18.201,10
64.231,-11.911,0,42.039,-18.201,10,64.231,-11.911,10
69.661,-15.395,0,64.231,-11.911,0,64.231,-11.911,10
69.661,-15.395,0,64.231,-11.911,10,69.661,-15.395,10
-74.538,-23.121,0,-49.166,-16.253,0,-49.166,-16.253,10
-74.538,-23.121,0,-49.166,-16.253,10,-74.538,-23.121,10
-60.309,24.925,6,-78.357,20.038,0,-78.357,20.038,6
-60.309,24.925,0,-78.357,20.038,0,-60.309,24.925,6
-59.584,22.22,0,-60.309,24.925,0,-60.309,24.925,6
-59.584,22.22,0,-60.309,24.925,6,-59.584,22.22,6
-54.631,3.952,6,-59.584,22.22,0,-59.584,22.22,6
-54.631,3.952,0,-59.584,22.22,0,-54.631,3.952,6
-52.866,-2.5936,10,-54.631,3.952,6,-54.631,3.952,10
-52.866,-2.5936,0,-54.631,3.952,0,-54.631,3.952,6
-52.866,-2.5936,0,-54.631,3.952,6,-52.866,-2.5936,10
-49.166,-16.253,0,-52.866,-2.5936,0,-52.866,-2.5936,10
-49.166,-16.253,0,-52.866,-2.5936,10,-49.166,-16.253,10
13.658,50.417,0,8.2355,69.196,0,8.2355,69.196,10
13.658,50.417,0,8.2355,69.196,10,13.658,50.417,10
-48.867,78.258,0,-38.194,37.325,0,-38.194,37.325,10
-48.867,78.258,0,-38.194,37.325,10,-48.867,78.258,10
-38.194,37.325,0,-30.342,39.474,0,-30.342,39.474,10
-38.194,37.325,0,-30.342,39.474,10,-38.194,37.325,10
-30.342,39.474,0,-22.337,41.522,0,-22.337,41.522,10
-30.342,39.474,0,-22.337,41.522,10,-30.342,39.474,10
-22.337,41.522,0,-15.022,43.236,0,-15.022,43.236,10
-22.337,41.522,0,-15.022,43.236,10,-22.337,41.522,10
-15.022,43.236,0,-8.5083,44.84,0,-8.5083,44.84,10
-15.022,43.236,0,-8.5083,44.84,10,-15.022,43.236,10
