0.780000000000000,	-10,	6
0.780000000000000,	-10,	6
0.780000000000000,	-10,	6
0.780000000000000,	-10,	6
0.780000000000000,	-10,	6
0.780000000000000,	-10,	6
0.780000000000000,	-10,	6
0.780000000000000,	-10,	6
0.780000000000000,	-10,	6
0.780000000000000,	-10,	6
