-55.0000,-25.0000,1.5000
-45.0000,-25.0000,1.5000
-35.0000,-25.0000,1.5000
-25.0000,-25.0000,1.5000
-15.0000,-25.0000,1.5000
-5.0000,-25.0000,1.5000
5.0000,-25.0000,1.5000
15.0000,-25.0000,1.5000
25.0000,-25.0000,1.5000
35.0000,-25.0000,1.5000
