9,12.25,1.2,9,0,1.2,9,1,1.2
9,12.25,1.2,9,19,1.2,9,1,1.2
9,12.25,1.2,0,6.625,1.2,9,1,1.2
9,12.25,1.2,9,6.625,0,9,1,1.2
9,12.25,1.2,10,6.625,1.2,9,1,1.2
9,12.25,1.2,9,6.625,3,9,1,1.2
