1,9.5039,1.2,3.0004,0,2.1002,5,9.5,3
1,9.5039,1.2,2.9996,19,2.0998,5,9.5,3
1,9.5039,1.2,0,9.5032,1.5,5,9.5,3
1,9.5039,1.2,2.1429,9.5028,0,5,9.5,3
1,9.5039,1.2,10,9.5014,2.3571,5,9.5,3
