8.2308,7.1416,1.2,7.1169,8.8818e-16,1.2,6.2288,5.6934,1.2
8.2308,7.1416,1.2,7.2874,19,1.2,6.2288,5.6934,1.2
8.2308,7.1416,1.2,0,6.3172,1.2,6.2288,5.6934,1.2
8.2308,7.1416,1.2,7.2298,6.4175,0,6.2288,5.6934,1.2
8.2308,7.1416,1.2,10,6.6792,1.2,6.2288,5.6934,1.2
8.2308,7.1416,1.2,7.2298,6.4175,3,6.2288,5.6934,1.2
