8,6.1,1.2,1.0682,0,2.8636,0.5,0.5,3
8,6.1,1.2,0,0.82941,2.8941,0.5,0.5,3
8,6.1,1.2,5.8571,4.5,0,0.5,0.5,3
8,6.1,1.2,10,5.1261,1.513,0.5,0.5,3
